fundamental_value,benchmark_val,baseline_price,treatment_price
90.28295544071966,90.30410227778174,94.0413230107454,94.08423113866237
89.6402444747158,84.7667252059537,92.99029999793308,93.15851648226716
90.21541681120597,90.52139384583485,92.34245603054542,92.84213248768113
89.86655129603398,89.52420417426097,92.70175823405869,92.61109284722922
88.10384482342644,88.79488173585581,92.13364936670376,91.82469470523415
87.59842627595317,85.49410322071323,86.67525044896963,86.72617249713562
86.56728308848544,86.76285140179566,85.9789067644534,86.44819804289412
86.59230700723865,86.02430576179053,86.10533079837764,86.58441323153156
85.56333830974894,85.45711725641083,86.45632371441314,85.89060499067506
86.35499523685777,88.28061686283003,86.87061554317492,87.33498015984145
86.27206877476092,85.25495306536014,86.88591407136403,86.9083620911308
86.11468316622013,87.33476082703372,88.3240549728081,88.30082853251834
86.67702500248046,86.89623774036329,88.09648190895076,87.49805810832447
87.51217476060754,87.12881583160932,87.34890882356272,86.6966045682257
87.49021305326863,87.8984526073601,89.94983075147425,89.92171205933997
86.81374253692844,84.8619040023055,89.22746265244918,88.98680855809062
85.28300845122213,85.48862987780042,88.37490384335416,88.00676847987664
84.69569208994288,83.95689523351318,87.97765970589978,87.67133417422495
84.1703412150206,82.78230720073068,87.63860058881116,87.5163818196423
84.25628717110652,85.2836203909931,83.78397946385059,83.83872706689866
83.96178231009971,83.37013121224733,85.15757527953564,85.14169920974523
